id,wsdladdress,ipaddress,as
4944,http://onlinesd.com/webservices/Service.asmx?WSDL,69.43.159.204,AS22489 Castle Access Inc
4945,http://opel.nl/WebServices/Forms/AutoComplete.asmx?WSDL,198.208.245.20,null
4946,http://www.openntf.org/projects/pmt.nsf/CheckVersion?WSDL,208.85.188.121,AS22663 Prominic.NET Inc.
4947,http://www.opportunities.com.lb/InfoWebStoreClientOrders/InfoWebService.asmx?wsdl,208.68.164.145,AS14935 Monticello Networks Inc.
4948,http://www.optimalblue.com/enginews/utility.asmx?WSDL,72.249.136.118,AS30496 Colo4Dallas LP
4949,http://services.overseer-station.com/services.asmx?WSDL,85.92.87.46,AS34282 UKNOC AS
4950,http://www.ownerdirect.com/webservices/OdvrPropertyAvailability.asmx?wsdl,63.218.155.10,AS18781 BitShop Inc.
4951,http://www.pdaschedule.com/ws/pdaschedule.asmx?wsdl,208.87.35.103,AS15146 Cable Bahamas Ltd.
4952,http://www.peekacity.com/PeekacityWS.asmx?WSDL,98.124.199.1,AS21740 eNom Incorporated
4953,http://www.peridotec.com/Service.asmx?WSDL,184.107.70.81,AS32613 iWeb Technologies Inc.
4954,http://www.peterritchie.com/WebService1/Service1.asmx?wsdl,209.237.151.18,AS36476 Web.com Inc.
4955,http://www.phdcc.com/findinsite/SearchService.asmx?wsdl,67.199.28.2,AS14992 CrystalTech Web Hosting Inc.
4956,http://photoreflect.com/prws/service.asmx?WSDL,66.179.199.124,AS19296 Inflow Inc.
4957,http://www.pixeljoint.com/ws/ImageWS2.asmx?WSDL,184.168.75.40,AS26496 GoDaddy.com Inc.
4958,http://browse.pixsy.com/TreeManager.asmx?WSDL,98.124.198.1,AS21740 eNom Incorporated
4959,http://pixsypower.com/userservice/userservice.asmx?WSDL,64.191.115.211,AS21788 Network Operations Center Inc.
4960,http://www.planethospital.com/crm/soap.php?wsdl,50.63.202.9,null
4961,http://www.playfast.com/FantasyWebService/beatz106.asmx?WSDL,209.200.155.139,AS32787 Prolexic Technologies Inc.
4962,http://www.us.playstation.com/WebServices/Search.asmx?WSDL,117.104.134.11,AS2914 NTT America Inc.
4963,http://www.plaza101.com/AutoComplete.asmx?WSDL,64.225.157.136,AS11305 Peer 1 Dedicated Hosting
4964,http://stats.porta80.com.br/services/siteadmin.asmx?wsdl,187.85.73.213,AS53060
4965,http://www.premierguitar.com/WebService.asmx?WSDL,72.50.253.92,AS14230 Involta
4966,http://primacomputing.co.nz/AVSWebService/AVSWebService.asmx?wsdl,74.54.241.132,AS21844 ThePlanet.com Internet Services Inc.
4967,http://rateticker.progressive.com/SuperCREWS.asmx?wsdl,170.218.212.80,AS11740 Progressive Casualty Insurance Companies
4968,http://www.projectpimp.org/PimpSite/public/the_pimp/service.wsdl,null,null
4969,http://www.psmhosting.net/Services/svcAMBatch.cfc?wsdl,50.59.103.231,null
4970,http://puturist.com/Admin/Travel/WebServices/Travel/TravelService.asmx?wsdl,188.138.40.21,AS8972 PlusServer AG Germany
4971,http://www.pvrx.org/PVRXWS.asmx?WSDL,null,null
4972,http://www.pwrx.com/AutoComplete.asmx?WSDL,207.106.72.139,AS1785 PaeTec Communications Inc.
4973,http://www.q88.com/ws/q88ws.asmx?wsdl,74.205.13.172,AS27357 Rackspace Hosting
4974,http://examples.qcodo.com/examples/communication/example_service.php?wsdl,205.186.131.78,AS31815 Media Temple Inc.
4975,http://www.qualidator.com/wqm/WebServices/TestWebsite.asmx?WSDL,64.94.136.5,AS14744 Internap Network Services Corporation
4976,http://www.razmattaz.net/webservices/dailycomicsservice.asmx?wsdl,97.74.215.92,AS26496 GoDaddy.com Inc.
4977,http://www.razsms.co.za/sendsms3.asmx?WSDL,196.220.43.200,AS36943 webafrica
4978,http://rbaswfl.com/webServices/imagePull.asmx?WSDL,null,null
4979,http://neighborhoods.realtor.com/Pages/Neighborhoods/RestService.asmx?WSDL,206.131.180.21,AS11669 Move Sales Inc.
4980,http://reliablesoftware.net/add.asmx?WSDL,66.129.69.243,AS19271 Peak 10
4981,http://www.remembergod.org/webservice/remembergod.wsdl,216.117.130.172,AS10843 Advanced Internet Technologies
4982,http://www.remembergod.us/webservice/remembergod.wsdl,74.205.121.175,AS33070 Rackspace Hosting
4983,http://www.reminderconnection.net/RCaster.asmx?WSDL,null,null
4984,http://www.rideontime.com/ws/DataUtil.asmx?wsdl,null,null
4985,http://www.riptrails.com/webservices/Weather.asmx?WSDL,65.182.100.88,AS33055 Brinkster Communications Corporation
4986,http://jal7t.rmxpres.com/redirect/sm.asmx?WSDL,66.37.63.3,AS13333 Consolidated Communications Inc.
4987,http://roller.com.mx/RollerV1/Services/AdministrationService.asmx?WSDL,64.209.135.10,AS14415 Host Collective Inc.
4988,http://www.romsteady.net/whatip/iphelpers.asmx?wsdl,97.74.44.128,AS26496 GoDaddy.com Inc.
4989,http://www.ropesgray.com/fcwsite/webservices/professionalservice.asmx?WSDL,167.68.12.5,AS4583 West Publishing Corporation
4990,http://rushservice.rushweb.com/myservice.asmx?WSDL,205.251.122.56,AS33597 InfoRelay Online Systems Inc.
4991,http://calc.ryantechinc.com/service.asmx?WSDL,168.62.20.37,AS47065 BBN Technologies Corp. - Global Environment for Network Innovations (GENI)
4992,http://sanity-free.org/services/ws.php?wsdl,74.208.28.135,AS8560 1&1 Internet AG
4993,http://dsbs.sba.gov/dsbs/ws/wbs_publicservices.cfc?wsdl,63.150.153.100,AS209 Qwest Communications Company LLC
4994,http://www.scdi.org/~avernet/webservice/yim.wsdl,null,null
4995,http://www.schickclick.com/services/index?wsdl,null,null
4996,http://websvc.schooldude.com/cbas/connectbas.asmx?wsdl,209.34.254.39,AS19271 Peak 10
4997,http://sconekb.com/SconeWS/Service.asmx?WSDL,null,null
4998,http://www.sctvchannel.com/sc_admin/sc_cms.asmx?WSDL,168.215.63.15,AS4323 tw telecom holdings Inc.
4999,http://web8.securetss.com/com/clearviewtss/util/HashProvider.cfc?wsdl,173.226.50.49,AS33308 Logicalis
5000,http://www.securexml.net/SecureXML/SecureXML.wsdl,null,null
5001,http://srs.segpay.com/MWS.asmx?wsdl,72.32.44.237,AS33070 Rackspace Hosting
5002,http://www.semcog.org/AutoComplete.asmx?WSDL,67.214.113.146,AS12129 123NET - Internet 123 Inc.
5003,http://sensorbase.org/soap/sensorbase2.wsdl,131.179.144.105,AS52 University of California Los Angeles
5004,http://webservices.serviceu.com/v1/publiccalendar.asmx?WSDL,54.243.80.216,null
5005,http://webservices.sevder.com/DictionaryManager.asmx?WSDL,184.168.221.17,AS26496 GoDaddy.com Inc.
5006,http://mail.sevenate.com/Services/svcUserAdmin.asmx?wsdl,69.13.210.168,AS27473 C I Host
5007,http://www.shahrazad.info/Shahrazad/api/BlogImporter.asmx?wsdl,null,null
5008,http://service.sharewarestarterkit.com/service.asmx?WSDL,141.8.225.38,null
5009,http://www.shelfari.com/ws/hobart.asmx?WSDL,75.101.133.206,AS14618 Amazon.com Inc.
5010,http://weather.shellware.com/weather.asmx?wsdl,75.146.214.165,AS33287 Comcast Cable Communications Inc.
5011,http://silverlakeautoparts.co.uk/ad.asmx?WSDL,null,null
5012,http://simplegeek.com/BlogxBrowsing.asmx?WSDL,67.40.187.163,AS209 Qwest Communications Company LLC
5013,http://www.sinema.com/ws/index.php?wsdl,81.21.173.23,AS8685 Doruk Iletisim ve Otomasyon Sanayi ve Ticaret A.S.
5014,http://post.slfg.net/suppliers/webservices/suppliers_Insert_Lead.asmx?WSDL,64.199.226.70,AS23094 Yellow Book USA Inc.
5015,http://www.slxtraining.com/slxws/getforexrate.asmx?WSDL,208.109.181.189,AS26496 GoDaddy.com Inc.
5016,http://www.smileyberks.com/webservices/SmileyWebServices/Service1.asmx?wsdl,null,null
5017,http://www.smseasy.co.za/sendsms3.asmx?WSDL,188.40.1.105,AS24940 Hetzner Online AG RZ
5018,http://www.smsportal.co.za/sendsms3.asmx?WSDL,84.22.178.191,AS20860 Iomart
5019,http://www.sms-ya.com/services/index?wsdl,null,null
5020,http://snb.co.il/Services/SiteServices.asmx?WSDL,212.199.167.165,AS9116 012 Smile Communications Main Autonomous System
5021,http://services.sparkstudios.com/ErrorHandler.asmx?wsdl,69.89.74.113,AS558 Net2EZ
5022,http://api.sslgenie.com/index.asmx?WSDL,5.9.48.66,null
5023,http://www.sstregister.org/services/WSDL/sstr.wsdl,null,null
5024,http://www.sstsoftware.com/imagerymetadataservice/imagerymetadataservice.asmx?wsdl,205.162.226.194,AS40629 Chickasaw Telecommunications Services Inc.
5025,http://www.stacks.com/services-public.asmx?WSDL,216.23.185.135,AS5693 Latisys-Irvine LLC
5026,http://apps.dot.state.nc.us/tims/WebService/IncidentDatabase.asmx?WSDL,207.4.156.140,AS6559 State of NC - State Telecommunications Services
5027,http://www.stjoesgaa.com/WebServices/Photos.asmx?WSDL,184.168.221.9,AS26496 GoDaddy.com Inc.
5028,http://strangelights.com/fsharp/AspfDemo/FunctionCalls.asmx?wsdl,96.31.35.44,AS14415 Host Collective Inc.
5029,http://www.structuretoobig.com/WorldMapService.asmx?WSDL,206.72.113.162,AS19271 Peak 10
5030,http://www.stuller.com/developer/services/stullerinvoiceservice.asmx?WSDL,69.1.180.30,AS25921 Lafayette Consolidated Government
5031,http://www.subgurim.net/servicios-web/smaths.asmx?WSDL,176.31.249.226,null
5032,http://demo.sugarcrm.com/sugarcrm/soap.php?wsdl,70.42.242.13,AS12182 Internap Network Services Corporation
5033,http://demo.sugarondemand.com/sugarcrm/soap.php/?wsdl,70.42.242.50,AS12182 Internap Network Services Corporation
5034,http://cds.cmsg.sun.com/serverscript/serverscript?WSDL,137.254.16.113,AS794 Oracle Corporation
5035,http://www.sunrisell.com/SunriseLittleLeague/cfc/webservice.cfc?wsdl,208.87.35.103,AS15146 Cable Bahamas Ltd.
5036,http://www.superstitionmountain.com/services/LotService.asmx?WSDL,8.24.206.80,AS3356 Level 3 Communications
5037,http://portal.suppliesnet.net/PurchaseOrders/purchaseorder.asmx?wsdl,65.127.254.10,AS209 Qwest Communications Company LLC
5038,http://swanandmokashi.com/HomePage/WebServices/QuoteOfTheDay.asmx?WSDL,50.17.181.228,null
5039,http://www.swift-find.com/SFInterface/sfinterface.asmx?wsdl,69.43.161.167,AS22489 Castle Access Inc
5040,http://www.syncadia.com/BlackScholes.asmx?wsdl,65.182.101.18,AS33055 Brinkster Communications Corporation
5041,http://www.ecs.syr.edu/faculty/fawcett/handouts/CSE686/code/calcWebService/Calc.asmx?WSDL,128.230.171.184,AS11872 Syracuse University
5042,http://www.taggify.net/blog/api/BlogImporter.asmx?WSDL,184.106.250.234,AS19994 Rackspace Hosting
5043,http://services.taxwatch.biz/rates/kansas/sstp.wsdl,198.101.131.1,null
5044,http://technologydr.com/DesktopModules/OnyakTech.SigmaLive.WS/SigmaLive.asmx?WSDL,184.168.221.72,AS26496 GoDaddy.com Inc.
5045,http://licensing.techsol.org/usage.php?wsdl,69.50.223.58,AS18866 Atjeu Publishing LLC
5046,http://www.testout.com/portal/webservices/frameworkinfo.asmx?WSDL,98.129.173.225,AS33070 Rackspace Hosting
5047,http://www.thecave.com/ws/snowreport.wsdl,204.232.175.78,AS27357 Rackspace Hosting
5048,http://www.thelowquote.com/importleads/import.asmx?WSDL,216.176.181.210,AS23033 Wowrack.com
5049,http://www.themidnightcoders.net/flexexamples/BenchmarkService.asmx?WSDL,68.178.146.88,AS26496 GoDaddy.com Inc.
5050,http://dmas.thetask.com/d/soap/dmas.wsdl,24.123.109.138,AS11955 Road Runner HoldCo LLC
5051,http://www.theticketguys.com/DesktopModules/OnyakTech.SigmaLive.WS/SigmaLive.asmx?WSDL,64.34.173.186,AS30099 ServerBeach
5052,http://dataworks.thomson.com/dataworks/enterprise/1.0/webServiceClient.asmx?WSDL,163.231.5.103,AS4583 West Publishing Corporation
5053,http://adbrite.thunderstone.com/texis/adbrite/AdbriteServiceServer/describe.wsdl,206.183.1.81,AS17054 CONTINENTAL BROADBAND PENNSYLVANIA INC.
5054,http://ticketmarketservice.tickco.com/eiservice.asmx?WSDL,108.162.201.125,null
5055,http://www.ticketsnow.com/DataProviders/AutoComplete/AutoComplete.asmx?WSDL,204.14.204.9,AS13447 VIP Tour Company Inc.
5056,http://tim-stanley.com/api/BlogImporter.asmx?WSDL,69.72.141.3,AS25653 FortressITX
5057,http://tirekingdom.com/service/TireKingdom.asmx?WSDL,209.62.148.14,AS11329 USinternetworking Inc
5058,http://www.tmiwireless.com/services/GetProductDetails.asmx?WSDL,72.32.36.68,AS33070 Rackspace Hosting
5059,http://topodia.com/InternalAjaxCalls.asmx?WSDL,67.228.5.49,AS36351 SoftLayer Technologies Inc.
5060,http://www.totaltruelove.com/AjaxService.asmx?WSDL,66.113.131.79,AS20401 Hostway Corporation
5061,http://www.travel-center.com/webservices/TCServices.asmx?WSDL,64.94.136.5,AS14744 Internap Network Services Corporation
5062,http://tsglobalmapping.travelsciences.com/GlobalMapping.asmx?wsdl,108.167.140.56,null
5063,http://www.travistrailer.com/admin/ajax/VisitorTracker.asmx?WSDL,69.48.214.187,AS19294 Inflow Inc.
5064,http://ws.trillonario.com/ws_login.php?wsdl,95.211.129.232,AS16265 LEASEWEB LEASEWEB AS
5065,http://login3.trimblems.com/WebSiteCommon/WebServices/Mapping.asmx?WSDL,198.87.233.242,AS2914 NTT America Inc.
5066,http://www.trixbox.org/soapCheckUserReg.php?wsdl,74.115.97.7,AS10940 Fonality Inc.
5067,http://www.trpoint.com/TransactionWebservice/TransactionWebService.asmx?wsdl,208.93.240.88,AS26900 FNIS - Fidelity National Information Solutions
5068,http://tunerzine.com/latestarticles.asmx?WSDL,66.186.34.14,AS35908 VPLS Inc. d/b/a Krypt Technologies
5069,http://www.tvps.com/affiliateservice.asmx?WSDL,66.151.190.102,AS27382 ColoSpace Inc.
5070,http://umgnashville.com/webservices/v4.0/int/MemberService.asmx?WSDL,167.167.24.135,AS11329 USinternetworking Inc
5071,http://www.icaro2.unime.it/CommunicationLayer/ContentWS.asmx?wsdl,192.167.101.16,AS137 GARR Italian academic and research network
5072,http://unitedbands.com/AutoComplete.asmx?WSDL,63.156.206.202,AS209 Qwest Communications Company LLC
5073,http://webcms.unk.edu/WorkArea/WebServices/ContentWS.asmx?WSDL,144.216.1.72,AS11714 University of Nebraska Central Administration
5074,http://www.unpicked.com/webservices/whois/whois.asmx?wsdl,69.64.156.69,AS21740 eNom Incorporated
5075,http://api.urbandictionary.com/soap?wsdl,75.101.163.44,AS14618 Amazon.com Inc.
5076,http://www.uscav.com/itemsrv/service.asmx?WSDL,209.198.197.37,AS19271 Peak 10
5077,http://www.icee.usm.edu/ICEE/Projects/I-2303-05-S_(James_Williams)/xtext.asmx?WSDL,131.95.79.13,AS16430 University of Southern Mississippi
5078,http://www.valil.com/ChessWebService/Service.asmx?WSDL,192.31.186.148,null
5079,http://www.valuewizard.com/webservices/search.asmx?WSDL,65.201.139.35,AS701 MCI Communications Services Inc. d/b/a Verizon Business
5080,http://www.vantagetravel.com/VTSJourney/Service1.asmx?WSDL,206.83.94.156,AS46378 Vantage Deluxe World Travel
5081,http://www.vbnetexpert.com/vsm/timeservice/servertime.asmx?WSDL,72.15.222.237,AS19271 Peak 10
5082,http://vervemusicgroup.com/webservices/v4.0/int/MemberService.asmx?WSDL,167.167.24.137,AS11329 USinternetworking Inc
5083,http://webservices.viaone.com/pos/pos.asmx?WSDL,209.11.37.6,AS32316 VIA ONE CORPORATION
5084,http://issuance.victoire.com.lb/VictoirewebServices/VictoireServices.asmx?WSDL,216.205.51.103,AS11022 Alabanza Inc.
5085,http://www.vikramlakhotia.com/GetNamesService.asmx?WSDL,208.91.197.104,null
5086,http://sura-vims-pe6600-1.vims.edu/~drf/cgi-bin/oostech.cgi?WSDL,null,null
5087,http://cobrand1.vinamob.com/nfun2_5/B2BService.WSDL,115.84.178.112,AS38731 Vietel - CHT Compamy Ltd
5088,http://www.vinsurance.com/SlidesService.asmx?WSDL,null,null
5089,http://www.virtuaceinc.com/fd/Portfolio.asmx?WSDL,74.208.21.14,AS8560 1&1 Internet AG
5090,http://www.virtualordermanagement.com/OrderServices/VOM_Gate.asmx?WSDL,208.115.221.251,AS46475 Limestone Networks Inc.
5091,http://www.visibletower.com/Messenger/messagereceiver.asmx?WSDL,null,null
5092,http://front-3.cust01.visi.com/isearch-m3/imgcount.php?WSDL,208.42.184.204,AS8015 Vector Internet Services Inc.
5093,http://en.w3schools.com/webservices/tempconvert.asmx?WSDL,66.29.212.73,AS46989 MaximumColo LLC
5094,http://www.wackylabs.net/mt/webservice/examplewsdl.php?wsdl,208.113.153.48,AS26347 New Dream Network LLC
5095,http://www.webgensol.com/ContentService.asmx?WSDL,null,null
5096,http://qa-integrations.webhire.com/uiewebservices/uiewebservices.asmx?WSDL,null,null
5097,http://site295.webhost4life.com/venkatbr/WebServices/kannadakasturiwebservice.asmx?WSDL,65.254.244.130,AS29873 The Endurance International Group Inc.
5098,http://ws.webhostautomation.com/helm4/modulemanagement/modulemanagement.asmx?WSDL,199.115.104.182,null
5099,http://www2.websitepulse.com/wsdl/wsp.wsdl,72.32.122.236,AS33070 Rackspace Hosting
5100,http://www.whatdoing.com/WebTools/Tools.asmx?wsdl,99.92.211.23,AS7132 AT&T Internet Services
5101,http://whatsonmybookshelf.com/api/soap.php?wsdl,204.45.118.82,AS30058 FDCservers.net
5102,http://wheelspecs.com/WheelModels.asmx?WSDL,96.31.33.25,AS14415 Host Collective Inc.
5103,http://www.whodyoubang.com/WhodYouBangServices.asmx?wsdl,74.69.81.190,AS11351 Road Runner HoldCo LLC
5104,http://whois.net.pk/webservice/whois.asmx?WSDL,108.60.193.124,null
5105,http://wikiled.com/services/Similars.asmx?WSDL,128.204.204.187,null
5106,http://www.windictionary.com/services/Similars.asmx?WSDL,128.204.204.136,null
5107,http://www.worldofwoodworth.com/AjaxProject1/RSSService.asmx?WSDL,216.177.83.5,AS14415 Host Collective Inc.
5108,http://wsaf.worldtelemetry.com/WTIPollingService/WTIPollingEngine.asmx?WSDL,69.43.160.200,AS22489 Castle Access Inc
5109,http://yorktown.cbe.wwu.edu/04Fall/hawleyr/A2/CreditCardValidate.asmx?wsdl,140.160.243.27,AS15199 Western Washington University
5110,http://www.wylieinc.com/DesktopModules/OnyakTech.SigmaLive.WS/SigmaLive.asmx?WSDL,null,null
5111,http://xemantex.net/xmxClientDictWebSvc.asmx?WSDL,208.43.33.170,AS36351 SoftLayer Technologies Inc.
5112,http://www.yakima.com/config/config.asmx?wsdl,216.151.6.180,AS14380 Opus Interactive
5113,http://sms.yakoon.com/sms.asmx?WSDL,72.167.245.212,AS26496 GoDaddy.com Inc.
5114,http://yetanotherforum.net/Register.asmx?WSDL,38.102.33.231,AS36053 Rippple Web
5115,http://www.zipmgr.com/GeoBrokr.asmx?wsdl,75.100.245.180,AS4181 TDS TELECOM
5116,http://uploader.zoomonga.com/UploaderService.asmx?wsdl,184.106.243.109,AS19994 Rackspace Hosting
5117,http://200.71.4.254:81/CSwsinfo/info.asmx?wsdl,200.71.4.254,AS20002 Telstar S.A.
5118,http://200.71.4.254:81/CSwsinfo/Service.asmx?WSDL,200.71.4.254,AS20002 Telstar S.A.
5119,http://www.clearing.com.uy/WSExperto/WSExperto.WSDL,200.40.38.13,AS6057 Administracion Nacional de Telecomunicaciones
5120,http://ve-cortex.accor-services.com/CTTools/CustomerValidate.asmx?WSDL,217.174.207.108,AS16128 AGARIK provides WEB and Servers Hosting
5121,http://diemthi.laodong.com.vn/webservices/universities.asmx?WSDL,123.30.50.59,AS7643 Vietnam Posts and Telecommunications (VNPT)
5122,http://epidas.tachthongtin.com/WebServices/contentservice.asmx?WSDL,123.30.50.46,AS7643 Vietnam Posts and Telecommunications (VNPT)
5123,http://epidas.tachthongtin.com/webservices/termservice.asmx?WSDL,123.30.50.46,AS7643 Vietnam Posts and Telecommunications (VNPT)
5124,http://203.113.172.33/mssgateway/SMS_WS.asmx?WSDL,203.113.172.33,AS7552 Vietel Corporation
5125,http://hocmai.vn/webservice/service.php?wsdl,210.211.100.181,AS38731 Vietel - CHT Compamy Ltd
5126,http://navis.com.vn/AutoCompleteService.asmx?WSDL,203.119.8.111,AS23902 Vietnam Internet network information center (VNNIC)
5127,http://www.noiket.com.vn/webserviceSMS/wsdlServer.php?wsdl,184.168.221.96,AS26496 GoDaddy.com Inc.
5128,http://ws.van.com.vn/van.asmx?WSDL,210.245.0.66,AS18403 The Corporation for Financing & Promoting Technology
5129,http://alo.xitrum.net/Services/ReceiveMO.php?wsdl,221.132.37.24,AS7643 Vietnam Posts and Telecommunications (VNPT)
5130,http://www.cgmi.com.ar/soap/?wsdl,186.0.186.11,AS10834 Telefonica de Argentina
5131,http://adserver.fibertel.com.ar/CheckIp/CheckIp.asmx?WSDL,200.49.130.130,AS10318 S.A.
5132,http://www.siisa.com.ar/soap/CustomerInfo/wsdl/,null,null
5133,http://abr.business.gov.au/abrxmlsearch/ABRXMLSearch.asmx?wsdl,210.193.176.122,AS17477 Macquarie Telecom
5134,http://demo.ippayments.com.au/interface/api/sipp.asmx?WSDL,202.177.217.194,AS17819 Equinix Asia Pacific
