id,servicio,fecha,usuario,calificacion
6244,5015,54:38.6,312,3
6245,1383,54:38.6,312,4
6246,5365,54:38.6,312,4
6247,5178,54:38.6,312,2
6248,1154,54:38.6,312,5
6249,997,54:38.6,312,4
6250,2834,54:38.6,312,3
6251,4598,54:38.6,312,5
6252,3780,54:38.6,312,2
6253,2189,54:38.6,312,3
6254,3461,54:38.6,312,3
6255,3845,54:38.6,312,2
6256,4382,54:38.6,312,2
6257,3170,54:38.6,312,5
6258,387,54:38.6,312,1
6259,1721,54:38.6,312,3
6260,1383,54:38.6,313,2
6261,3133,54:38.6,313,5
6262,4065,54:38.6,313,2
6263,3365,54:38.6,313,4
6264,3773,54:38.6,313,4
6265,4558,54:38.6,313,1
6266,1530,54:38.6,313,4
6267,3766,54:38.6,313,1
6268,4687,54:38.6,313,4
6269,1588,54:38.6,313,1
6270,4600,54:38.6,313,5
6271,1973,54:38.6,313,3
6272,3123,54:38.6,313,4
6273,1988,54:38.6,313,5
6274,2520,54:38.6,313,2
6275,3042,54:38.6,313,3
6276,4686,54:38.6,313,4
6277,8,54:38.6,313,3
6278,431,54:38.6,313,1
6279,4244,54:38.6,313,3
6280,5354,54:38.6,314,5
6281,5820,54:38.6,314,3
6282,1539,54:38.6,314,1
6283,5379,54:38.6,314,4
6284,420,54:38.6,314,5
6285,4567,54:38.6,314,4
6286,4433,54:38.6,314,1
6287,1799,54:38.6,314,3
6288,1630,54:38.6,314,2
6289,1482,54:38.6,314,2
6290,2393,54:38.6,314,1
6291,1576,54:38.6,314,4
6292,2666,54:38.6,314,1
6293,3159,54:38.6,314,5
6294,4605,54:38.6,314,2
6295,2451,54:38.6,314,4
6296,1243,54:38.6,314,1
6297,1077,54:38.6,314,4
6298,1610,54:38.6,314,4
6299,4707,54:38.6,314,3
6300,1890,54:38.6,315,3
6301,1706,54:38.6,315,2
6302,3328,54:38.6,315,5
6303,423,54:38.6,315,1
6304,3126,54:38.6,315,3
6305,2164,54:38.6,315,3
6306,142,54:38.6,315,3
6307,5375,54:38.6,315,5
6308,92,54:38.6,315,2
6309,3111,54:38.6,315,4
6310,5577,54:38.6,315,3
6311,2788,54:38.6,315,5
6312,3048,54:38.6,315,1
6313,2977,54:38.6,315,5
6314,4898,54:38.6,315,4
6315,2209,54:38.6,315,5
6316,4063,54:38.6,315,3
6317,2842,54:38.6,315,5
6318,3726,54:38.6,315,1
6319,1922,54:38.6,315,2
6320,207,54:38.6,316,4
6321,2485,54:38.6,316,2
6322,1702,54:38.6,316,1
6323,2248,54:38.6,316,2
6324,3095,54:38.6,316,5
6325,4770,54:38.6,316,2
6326,5355,54:38.6,316,5
6327,4197,54:38.6,316,1
6328,916,54:38.6,316,1
6329,1421,54:38.6,316,4
6330,4083,54:38.6,316,3
6331,3929,54:38.6,316,2
6332,3436,54:38.6,316,3
6333,5332,54:38.6,316,5
6334,3163,54:38.6,316,4
6335,3854,54:38.6,316,3
6336,3574,54:38.6,316,5
6337,3050,54:38.6,316,4
6338,4366,54:38.6,316,3
6339,1397,54:38.6,316,3
6340,450,54:38.6,317,3
6341,4540,54:38.6,317,3
6342,4745,54:38.6,317,3
6343,2986,54:38.6,317,5
6344,1925,54:38.6,317,1
6345,3697,54:38.6,317,4
6346,2559,54:38.6,317,4
6347,3135,54:38.6,317,3
6348,4393,54:38.6,317,1
6349,3294,54:38.6,317,3
6350,5496,54:38.6,317,3
6351,341,54:38.6,317,1
6352,574,54:38.6,317,2
6353,5395,54:38.6,317,1
6354,5095,54:38.6,317,5
6355,4122,54:38.6,317,3
6356,2702,54:38.6,317,5
6357,4168,54:38.6,317,2
6358,3627,54:38.6,317,3
6359,3497,54:38.6,317,2
6360,2255,54:38.6,318,3
6361,2036,54:38.6,318,1
6362,5039,54:38.6,318,5
6363,412,54:38.6,318,2
6364,2863,54:38.6,318,3
6365,4955,54:38.6,318,4
6366,3090,54:38.6,318,2
6367,3951,54:38.6,318,3
6368,1142,54:38.6,318,1
6369,3679,54:38.6,318,5
6370,698,54:38.6,318,2
6371,1772,54:38.6,318,5
6372,3611,54:38.6,318,5
6373,3595,54:38.6,318,3
6374,2709,54:38.6,318,5
6375,2380,54:38.6,318,1
6376,3489,54:38.6,318,4
6377,3311,54:38.6,318,4
6378,4548,54:38.6,318,1
6379,2267,54:38.6,318,3
6380,3470,54:38.6,319,3
6381,2125,54:38.6,319,2
6382,377,54:38.6,319,3
6383,2617,54:38.6,319,5
6384,4626,54:38.6,319,1
6385,1750,54:38.6,319,4
6386,5404,54:38.6,319,1
6387,1184,54:38.6,319,1
6388,856,54:38.6,319,1
6389,3603,54:38.6,319,1
6390,2708,54:38.6,319,4
6391,2575,54:38.6,319,5
6392,468,54:38.6,319,2
6393,2048,54:38.6,319,5
6394,1643,54:38.6,319,5
6395,3700,54:38.6,319,3
6396,531,54:38.6,319,2
6397,147,54:38.6,319,5
6398,5194,54:38.6,319,1
6399,3810,54:38.6,319,5
6400,4445,54:38.6,320,2
6401,3535,54:38.6,320,5
6402,1348,54:38.6,320,5
6403,5383,54:38.6,320,1
6404,2961,54:38.6,320,5
6405,4243,54:38.6,320,3
6406,1878,54:38.6,320,2
6407,2769,54:38.6,320,2
6408,907,54:38.6,320,5
6409,3527,54:38.6,320,3
6410,1627,54:38.6,320,4
6411,5,54:38.6,320,5
6412,5746,54:38.6,320,3
6413,4466,54:38.6,320,3
6414,5295,54:38.6,320,2
6415,4833,54:38.6,320,1
6416,5200,54:38.6,320,2
6417,2967,54:38.6,320,4
6418,2782,54:38.6,320,4
6419,5632,54:38.6,320,1
6420,2595,54:38.6,321,5
6421,3541,54:38.6,321,3
6422,4164,54:38.6,321,4
6423,3879,54:38.6,321,1
6424,5335,54:38.6,321,5
6425,3452,54:38.6,321,1
6426,850,54:38.6,321,3
6427,1528,54:38.6,321,5
6428,3297,54:38.6,321,2
6429,561,54:38.6,321,2
6430,2042,54:38.6,321,2
6431,1576,54:38.6,321,5
6432,5323,54:38.6,321,4
6433,5530,54:38.6,321,2
6434,3920,54:38.6,321,5
6435,1312,54:38.6,321,5
6436,4194,54:38.6,321,5
6437,1541,54:38.6,321,3
6438,2260,54:38.6,321,1
6439,1930,54:38.6,321,2
6440,908,54:38.6,322,2
6441,1084,54:38.6,322,3
6442,253,54:38.6,322,5
6443,5534,54:38.6,322,1
6444,3862,54:38.6,322,3
6445,1233,54:38.6,322,5
6446,790,54:38.6,322,1
6447,801,54:38.6,322,4
6448,927,54:38.6,322,3
6449,5692,54:38.6,322,1
6450,1066,54:38.6,322,2
6451,4368,54:38.6,322,3
6452,4639,54:38.6,322,4
6453,1884,54:38.7,322,5
6454,3947,54:38.7,322,4
6455,2937,54:38.7,322,2
6456,1457,54:38.7,322,5
6457,3819,54:38.7,322,1
6458,356,54:38.7,322,5
6459,4715,54:38.7,322,4
6460,1265,54:38.7,323,1
6461,1033,54:38.7,323,1
6462,4394,54:38.7,323,3
6463,1434,54:38.7,323,2
6464,105,54:38.7,323,3
6465,5179,54:38.7,323,4
6466,259,54:38.7,323,4
6467,4687,54:38.7,323,4
6468,601,54:38.7,323,4
6469,3767,54:38.7,323,4
6470,3633,54:38.7,323,3
6471,4071,54:38.7,323,4
6472,3384,54:38.7,323,4
6473,3346,54:38.7,323,1
6474,1060,54:38.7,323,2
6475,675,54:38.7,323,5
6476,2860,54:38.7,323,4
6477,5729,54:38.7,323,1
6478,1531,54:38.7,323,3
6479,5520,54:38.7,323,4
6480,4604,54:38.7,324,3
6481,570,54:38.7,324,3
6482,5690,54:38.7,324,2
6483,2602,54:38.7,324,3
6484,1663,54:38.7,324,3
6485,5592,54:38.7,324,4
6486,3603,54:38.7,324,3
6487,4704,54:38.7,324,3
6488,4799,54:38.7,324,5
6489,801,54:38.7,324,5
6490,506,54:38.7,324,3
6491,327,54:38.7,324,3
6492,5650,54:38.7,324,3
6493,4243,54:38.7,324,3
6494,2439,54:38.7,324,3
6495,2066,54:38.7,324,5
6496,5727,54:38.7,324,4
6497,2497,54:38.7,324,5
6498,291,54:38.7,324,5
6499,821,54:38.7,324,4
6500,4658,54:38.7,325,4
6501,2768,54:38.7,325,1
6502,3278,54:38.7,325,1
6503,1280,54:38.7,325,4
6504,2059,54:38.7,325,4
6505,4614,54:38.7,325,4
6506,362,54:38.7,325,2
6507,2090,54:38.7,325,2
6508,5532,54:38.7,325,1
6509,3250,54:38.7,325,5
6510,1287,54:38.7,325,3
6511,3011,54:38.7,325,5
6512,5078,54:38.7,325,4
6513,3374,54:38.7,325,4
6514,3504,54:38.7,325,1
6515,750,54:38.7,325,4
6516,4194,54:38.7,325,1
6517,2091,54:38.7,325,3
6518,3445,54:38.7,325,2
6519,3134,54:38.7,325,3
6520,968,54:38.7,326,1
6521,459,54:38.7,326,1
6522,421,54:38.7,326,1
6523,2415,54:38.7,326,2
6524,5033,54:38.7,326,5
6525,5617,54:38.7,326,1
6526,327,54:38.7,326,2
6527,2196,54:38.7,326,4
6528,1339,54:38.7,326,3
6529,5205,54:38.7,326,5
6530,1348,54:38.7,326,1
6531,5048,54:38.7,326,5
6532,3459,54:38.7,326,2
6533,2876,54:38.7,326,1
6534,5506,54:38.7,326,5
6535,4919,54:38.7,326,3
6536,1631,54:38.7,326,2
6537,2526,54:38.7,326,4
6538,2262,54:38.7,326,5
6539,88,54:38.7,326,2
6540,521,54:38.7,327,1
6541,4118,54:38.7,327,3
6542,801,54:38.7,327,1
6543,4357,54:38.7,327,5
6544,2642,54:38.7,327,1
6545,471,54:38.7,327,5
6546,2389,54:38.7,327,2
6547,2998,54:38.7,327,2
6548,4783,54:38.7,327,2
6549,4462,54:38.7,327,2
6550,1890,54:38.7,327,1
6551,2962,54:38.7,327,4
6552,2742,54:38.7,327,5
6553,3451,54:38.7,327,1
6554,5082,54:38.7,327,5
6555,2988,54:38.7,327,5
6556,2683,54:38.7,327,4
6557,1388,54:38.7,327,5
6558,3665,54:38.7,327,5
6559,3179,54:38.7,327,3
6560,2537,54:38.7,328,5
6561,258,54:38.7,328,2
6562,3998,54:38.7,328,5
6563,2462,54:38.7,328,4
6564,3736,54:38.7,328,3
6565,2819,54:38.7,328,2
6566,3163,54:38.7,328,4
6567,713,54:38.7,328,5
6568,137,54:38.7,328,1
6569,2313,54:38.7,328,5
6570,5535,54:38.7,328,5
6571,3468,54:38.7,328,5
6572,2407,54:38.7,328,3
6573,1826,54:38.7,328,5
6574,2921,54:38.7,328,3
6575,2147,54:38.7,328,4
6576,5321,54:38.7,328,4
6577,4154,54:38.7,328,4
6578,5699,54:38.7,328,5
6579,2013,54:38.7,328,4
6580,1463,54:38.7,329,5
6581,4803,54:38.7,329,3
6582,3240,54:38.7,329,5
6583,3487,54:38.7,329,3
6584,3397,54:38.7,329,4
6585,5412,54:38.7,329,5
6586,146,54:38.7,329,4
6587,4582,54:38.7,329,4
6588,154,54:38.7,329,1
6589,3540,54:38.7,329,3
6590,97,54:38.7,329,4
6591,4015,54:38.7,329,5
6592,5581,54:38.7,329,5
6593,2599,54:38.7,329,2
6594,154,54:38.7,329,2
6595,4335,54:38.7,329,3
6596,3849,54:38.7,329,2
6597,5764,54:38.7,329,5
6598,2269,54:38.7,329,2
6599,2427,54:38.7,329,2
6600,2492,54:38.7,330,1
6601,2887,54:38.7,330,2
6602,1729,54:38.7,330,5
6603,5680,54:38.7,330,1
6604,4137,54:38.7,330,2
6605,2666,54:38.7,330,2
6606,984,54:38.7,330,3
6607,5747,54:38.7,330,3
6608,2690,54:38.7,330,1
6609,982,54:38.7,330,5
6610,5025,54:38.7,330,1
6611,2817,54:38.7,330,2
6612,1044,54:38.7,330,4
6613,1785,54:38.7,330,3
6614,170,54:38.7,330,3
6615,3732,54:38.7,330,3
6616,500,54:38.7,330,3
6617,4402,54:38.7,330,1
6618,2268,54:38.7,330,2
6619,1390,54:38.7,330,4
6620,3941,54:38.7,331,1
6621,3177,54:38.7,331,1
6622,2827,54:38.7,331,4
6623,5664,54:38.7,331,1
6624,315,54:38.7,331,5
6625,228,54:38.7,331,5
6626,3263,54:38.7,331,2
6627,1018,54:38.7,331,2
6628,4670,54:38.7,331,4
6629,2426,54:38.7,331,3
6630,4585,54:38.7,331,2
6631,911,54:38.7,331,1
6632,2084,54:38.7,331,5
6633,3177,54:38.7,331,4
6634,1742,54:38.7,331,5
6635,1444,54:38.7,331,4
6636,5807,54:38.7,331,4
6637,2609,54:38.7,331,3
6638,2442,54:38.7,331,2
6639,3999,54:38.7,331,3
6640,4393,54:38.7,332,5
6641,3501,54:38.7,332,4
6642,3439,54:38.7,332,2
6643,1711,54:38.7,332,3
6644,3153,54:38.7,332,5
6645,3926,54:38.7,332,2
6646,3228,54:38.7,332,2
6647,3733,54:38.7,332,1
6648,5478,54:38.7,332,5
6649,1527,54:38.7,332,1
6650,3935,54:38.7,332,2
6651,4312,54:38.7,332,4
6652,4350,54:38.7,332,4
6653,2750,54:38.7,332,2
6654,5145,54:38.7,332,2
6655,258,54:38.7,332,5
6656,1651,54:38.7,332,2
6657,3948,54:38.7,332,3
6658,5603,54:38.7,332,3
6659,3988,54:38.7,332,5
6660,2305,54:38.7,333,5
6661,1018,54:38.7,333,2
6662,1789,54:38.7,333,5
6663,1876,54:38.7,333,1
6664,4911,54:38.7,333,4
6665,4564,54:38.7,333,1
6666,5685,54:38.7,333,5
6667,2997,54:38.7,333,2
6668,197,54:38.7,333,5
6669,1845,54:38.7,333,3
6670,1103,54:38.7,333,1
6671,5757,54:38.7,333,3
6672,5069,54:38.7,333,1
6673,359,54:38.7,333,4
6674,4831,54:38.7,333,3
6675,44,54:38.7,333,3
6676,446,54:38.7,333,2
6677,3164,54:38.7,333,3
6678,5822,54:38.7,333,1
6679,2506,54:38.7,333,1
6680,2955,54:38.7,334,1
6681,1191,54:38.7,334,3
6682,30,54:38.7,334,2
6683,3673,54:38.7,334,2
6684,5237,54:38.7,334,2
6685,5696,54:38.7,334,2
6686,4408,54:38.7,334,2
6687,4784,54:38.7,334,4
6688,1135,54:38.7,334,4
6689,542,54:38.7,334,1
6690,973,54:38.7,334,5
6691,3173,54:38.7,334,2
6692,2868,54:38.7,334,3
6693,465,54:38.7,334,1
6694,3268,54:38.7,334,2
6695,3105,54:38.7,334,4
6696,2701,54:38.7,334,4
6697,4487,54:38.7,334,3
6698,932,54:38.7,334,1
6699,2271,54:38.7,334,2
6700,3220,54:38.7,335,5
6701,2755,54:38.7,335,5
6702,1301,54:38.7,335,4
6703,2609,54:38.7,335,1
6704,3300,54:38.7,335,5
6705,2247,54:38.7,335,5
6706,2821,54:38.7,335,4
6707,5768,54:38.7,335,5
6708,4031,54:38.7,335,1
6709,25,54:38.7,335,4
6710,261,54:38.7,335,4
6711,649,54:38.7,335,3
6712,4445,54:38.7,335,5
6713,2972,54:38.7,335,3
6714,4096,54:38.7,335,4
6715,2793,54:38.7,335,2
6716,221,54:38.7,335,4
6717,2702,54:38.7,335,2
6718,4083,54:38.7,335,5
6719,1706,54:38.7,335,4
6720,5688,54:38.7,336,4
6721,5162,54:38.7,336,4
6722,516,54:38.7,336,1
6723,738,54:38.7,336,2
6724,5401,54:38.7,336,1
6725,1708,54:38.7,336,5
6726,5352,54:38.7,336,2
6727,3456,54:38.7,336,2
6728,4239,54:38.7,336,1
6729,3161,54:38.7,336,2
6730,4898,54:38.7,336,1
6731,3627,54:38.7,336,2
6732,2902,54:38.7,336,3
6733,5027,54:38.7,336,5
6734,2338,54:38.7,336,4
6735,3213,54:38.7,336,1
6736,4862,54:38.7,336,2
6737,1786,54:38.7,336,1
6738,1623,54:38.7,336,3
6739,2284,54:38.7,336,4
6740,5467,54:38.7,337,1
6741,3947,54:38.7,337,1
6742,2248,54:38.7,337,5
6743,4843,54:38.7,337,1
6744,1794,54:38.7,337,3
6745,2735,54:38.7,337,2
6746,4606,54:38.7,337,1
6747,2114,54:38.7,337,1
6748,84,54:38.7,337,1
6749,523,54:38.7,337,2
6750,3954,54:38.7,337,5
6751,33,54:38.7,337,5
6752,40,54:38.7,337,3
6753,2598,54:38.7,337,2
6754,727,54:38.7,337,4
6755,1248,54:38.7,337,2
6756,4849,54:38.7,337,4
6757,2338,54:38.7,337,4
6758,238,54:38.7,337,4
6759,913,54:38.7,337,2
6760,3899,54:38.7,338,5
6761,3205,54:38.7,338,3
6762,1830,54:38.7,338,2
6763,2028,54:38.7,338,5
6764,4967,54:38.7,338,1
6765,111,54:38.7,338,1
6766,1988,54:38.7,338,3
6767,5551,54:38.7,338,2
6768,844,54:38.7,338,5
6769,4516,54:38.7,338,3
6770,5542,54:38.7,338,3
6771,4568,54:38.7,338,1
6772,5299,54:38.7,338,5
6773,3507,54:38.7,338,2
6774,482,54:38.8,338,1
6775,4442,54:38.8,338,1
6776,218,54:38.8,338,4
6777,213,54:38.8,338,1
6778,3057,54:38.8,338,4
6779,670,54:38.8,338,5
